"0114","Caledonia (Ont.)","Small",F,9999,10150,T,-1.5,3574,3522,6.8594,199
"0347","Haileybury (Ont.)","Small",F,9988,10282,T,-2.9,4589,4335,28.7088,200
"0745","Selkirk (Man.)","Small",F,9934,9553,F,4.0,4124,4023,24.9578,201
"0258","Elmira (Ont.)","Small",F,9931,8872,T,11.9,3713,3679,9.4589,202
"0036","Baie-Comeau (Que.)","Small",F,9917,10178,F,-2.6,4547,4330,11.2964,203
"0554","Morinville (Alta.)","Small",F,9849,8007,F,23.0,3672,3486,21.9241,204
"0012","Amherst (N.S.)","Small",F,9811,9598,T,2.2,4855,4446,12.1875,205
"0001","Acton (Ont.)","Small",F,9704,10172,T,-4.6,3645,3599,16.4017,206
"0374","Hinton (Alta.)","Small",F,9640,9738,F,-1.0,4143,3781,33.9307,207
"1022","Whitecourt (Alta.)","Small",F,9595,8971,F,7.0,3890,3626,13.7283,208
"0435","La Tuque (Que.)","Small",F,9506,9716,F,-2.2,4880,4535,25.8375,209
"0766","Smiths Falls (Ont.)","Small",F,9403,9566,T,-1.7,4565,4245,9.9494,210
"0015","Amos (Que.)","Small",F,9400,9499,T,-1.0,4488,4276,7.9074,211
"0546","Montmagny (Que.)","Small",F,9356,9347,F,0.1,4459,4353,8.3986,212
"0948","Trail (B.C.)","Small",F,9276,8956,T,3.6,4765,4384,20.2401,213
"0612","Oromocto (N.B.)","Small",F,9234,8706,F,6.1,3783,3559,22.7020,214
"0438","Labrador City (N.L.)","Small",F,9228,8979,F,2.8,3750,3592,24.3745,215
"0146","Castlegar (B.C.)","Small",F,8992,8402,T,7.0,4040,3858,21.8491,216
"0665","Port Perry (Ont.)","Small",F,8981,8499,F,5.7,3477,3407,7.4396,217
"0581","New Waterford (N.S.)","Small",F,8942,9661,F,-7.4,4102,3805,20.8122,218
"0088","Bracebridge (Ont.)","Small",F,8845,8847,F,0.0,4027,3763,12.1304,219
"0447","Ladysmith (B.C.)","Small",F,8841,8467,F,4.4,3990,3818,13.6484,220
"0018","Angus - Borden CFB-BFC (Ont.)","Small",F,8603,8615,F,-0.1,3372,3033,38.9070,221
"0254","Edson (Alta.)","Small",F,8475,8098,F,4.7,3701,3386,29.5825,222
"0715","Roberval (Que.)","Small",F,8440,8889,T,-5.1,3902,3770,4.1524,223
"0699","Renfrew (Ont.)","Small",F,8340,7953,F,4.9,4031,3830,12.9148,224
"0096","Bridgewater (N.S.)","Small",F,8310,8021,F,3.6,4027,3826,13.7919,225
"0215","Dauphin (Man.)","Small",F,8251,7906,F,4.4,4005,3783,12.6521,226
"0607","Olds (Alta.)","Small",F,8235,7253,T,13.5,3702,3400,14.8691,227
"0916","Taber (Alta.)","Small",F,8199,7677,F,6.8,3316,3120,15.2129,228
"0505","Marieville (Que.)","Small",F,8168,5735,T,42.4,3514,3430,4.4455,229
"0316","Gibsons (B.C.)","Small",F,8089,8023,T,0.8,3961,3562,11.2729,230
"0458","Laurentides (Que.)","Small",F,7906,5918,T,33.6,3219,3025,8.1024,231
"0387","Innisfail (Alta.)","Small",F,7876,7331,T,7.4,3323,3118,19.5343,232
"0290","Fort Frances (Ont.)","Small",F,7834,7972,F,-1.7,3714,3450,11.8512,233
"0553","Morden (Man.)","Small",F,7812,6571,F,18.9,3250,3171,16.3860,234
"1213","Martensville (Sask.)","Small",F,7716,4978,T,55.0,2657,2611,6.2262,235
"1309","Whistler (B.C.)","Small",F,7699,7796,T,-1.2,7716,3006,12.9368,236
"0400","Kapuskasing (Ont.)","Small",F,7638,7915,F,-3.5,3796,3495,17.5068,237
"0040","Banff (Alta.)","Small",F,7584,6700,F,13.2,2850,2565,4.8771,238
"0659","Port Elgin (Ont.)","Small",F,7555,6880,T,9.8,3727,3181,7.2532,239
"0324","Goderich (Ont.)","Small",F,7521,7563,F,-0.6,3533,3375,7.9104,240
"0188","Coaldale (Alta.)","Small",F,7493,6177,F,21.3,2844,2751,7.9478,241
"0352","Hanover (Ont.)","Small",F,7490,7147,F,4.8,3353,3163,9.8061,242
"1063","Crystal Beach (Ont.)","Small",F,7421,7591,T,-2.2,4444,3253,11.6968,243
"0424","L'Épiphanie (Que.)","Small",F,7380,6454,T,14.3,2938,2794,18.0370,244
"0233","Donnacona (Que.)","Small",F,7342,6391,F,14.9,3453,3341,9.4798,245
"0136","Carbonear (N.L.)","Small",F,7337,7199,F,1.9,3216,2964,25.5586,246
"0418","Kirkland Lake (Ont.)","Small",F,7334,7448,F,-1.5,3867,3435,8.9074,247
"0023","Asbestos (Que.)","Small",F,7312,7017,F,4.2,3554,3329,30.0055,248
"1300","Sechelt (B.C.)","Small",F,7251,6773,T,7.1,3633,3350,18.1128,249
"0030","Aylmer (Ont.)","Small",F,7249,7163,F,1.2,2917,2813,6.2252,250
"0569","Napanee (Ont.)","Small",F,7221,7060,F,2.3,3368,3225,8.0414,251
"0383","Huntsville (Ont.)","Small",F,7197,6854,F,5.0,3378,3058,13.7760,252
"0529","Merritt (B.C.)","Small",F,7189,7148,F,0.6,3141,2929,25.0337,253
